City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
171,pisco,-13.7,-76.2167,20.03000000000003,83,0,3.09,PE,1670015558
172,hobart,-42.8794,147.3294,14.590000000000032,81,0,5.66,AU,1670015464
173,macau,22.2006,113.5461,15.890000000000043,82,40,8.75,MO,1670015559
174,benjamin constant,-4.3831,-70.0311,33.07000000000005,58,40,2.57,BR,1670015559
175,salym,60.0625,71.4789,-23.00999999999999,92,17,2.12,RU,1670015560
176,dikson,73.5069,80.5464,-17.659999999999968,97,62,4.05,RU,1670015561
177,port lincoln,-34.7333,135.8667,19.49000000000001,65,2,3.65,AU,1670015561
178,quimper,48.0,-4.1,5.32000000000005,81,0,3.09,FR,1670015562
179,pevek,69.7008,170.3133,-19.18999999999997,94,100,3.86,RU,1670015562
180,sinnamary,5.3833,-52.95,25.58000000000004,86,100,4.53,GF,1670015563
181,bonfim,3.0833,-59.95,29.05000000000001,64,100,2.84,BR,1670015564
182,immenstadt,47.561,10.2199,0.34000000000003183,85,98,0.45,DE,1670015564
183,zaozerne,45.1582,33.2787,7.050000000000011,85,100,6.54,UA,1670015565
184,yumen,40.2833,97.2,-9.310000000000002,77,100,0.78,CN,1670015565
185,malakal,9.5334,31.6605,27.170000000000016,25,19,2.58,SS,1670015566
186,kudahuvadhoo,2.6708,72.8944,26.49000000000001,78,70,3.33,MV,1670015566
187,tazovskiy,67.4667,78.7,-9.17999999999995,94,100,7.37,RU,1670015567
188,srednekolymsk,67.45,153.6833,-36.329999999999984,98,30,3.09,RU,1670015298
189,kommunisticheskiy,61.6789,64.4819,-18.44999999999999,95,5,2.39,RU,1670015568
190,kenai,60.5544,-151.2583,-8.25,87,0,2.57,US,1670015568
191,makinsk,52.6292,70.4169,-19.419999999999987,99,98,5.02,KZ,1670015569
192,talnakh,69.4865,88.3972,-14.329999999999984,97,100,4.1,RU,1670015570
193,paraiso,9.8383,-83.8656,22.480000000000018,68,37,2.78,CR,1670015570
194,vostok,46.4856,135.8833,-21.45999999999998,93,39,2.44,RU,1670015571
195,laguna,38.421,-121.4238,12.200000000000045,72,0,5.14,US,1670015571
196,lozova,48.8894,36.3176,-1.9799999999999613,59,100,7.67,UA,1670015572
197,santiago,-33.4569,-70.6483,30.710000000000036,26,0,7.2,CL,1670015904
198,poso,-1.3959,120.7524,24.439999999999998,90,100,1.5,ID,1670015573
199,bela,25.9333,81.9833,15.330000000000041,42,0,0.61,IN,1670015573
200,birao,10.2849,22.7882,24.370000000000005,25,86,2.77,CF,1670015574
201,biak,-0.9131,122.8766,24.420000000000016,83,100,0.77,ID,1670015574
202,geraldton,-28.7667,114.6,16.230000000000018,77,75,3.6,AU,1670015575
203,ugoofaaru,5.6667,73.0,27.220000000000027,76,93,2.9,MV,1670015575
204,guarapari,-20.6667,-40.4975,22.160000000000025,95,100,5.71,BR,1670015576
205,opuwo,-18.0607,13.84,24.689999999999998,42,49,3.32,NA,1670015577
206,lensk,60.7253,114.9278,-21.23999999999998,92,100,5.71,RU,1670015453
207,shingu,33.7333,135.9833,5.560000000000002,74,3,2.21,JP,1670015578
208,los llanos de aridane,28.6585,-17.9182,17.860000000000014,93,40,10.29,ES,1670015476
209,seymchan,62.8833,152.4333,-36.95999999999998,100,83,0.51,RU,1670015578
210,sola,-13.8833,167.55,27.850000000000023,76,95,5.91,VU,1670015579
211,ginda,30.6945,78.4932,10.160000000000025,32,100,1.26,IN,1670015580
212,santa rosa,14.3122,121.1114,26.99000000000001,82,95,5.28,PH,1670015385
213,airai,-8.9266,125.4092,14.700000000000045,78,74,0.87,TL,1670015581
